"Freq [GHz]","re(S(LumpPort_clt1_prime_start,LumpPort_clt1_prime_end)) []","im(S(LumpPort_clt1_prime_start,LumpPort_clt1_prime_end)) []"
6.6,-0.985965231362163,0.166267817839422
6.60010003334445,-0.985964746226056,0.166270710272558
6.6002000666889,-0.985964261003686,0.166273603211569
6.60030010003334,-0.985963775694903,0.166276496657406
6.60040013337779,-0.985963290299556,0.166279390611024
6.60050016672224,-0.985962804817493,0.166282285073378
6.60060020006669,-0.985962319248563,0.166285180045428
6.60070023341114,-0.985961833592613,0.166288075528134
6.60080026675559,-0.985961347849491,0.16629097152246
6.60090030010003,-0.985960862019044,0.166293868029371
6.60100033344448,-0.985960376101118,0.166296765049836
6.60110036678893,-0.98595989009556,0.166299662584825
6.60120040013338,-0.985959404002215,0.166302560635313
6.60130043347783,-0.98595891782093,0.166305459202273
6.60140046682227,-0.985958431551549,0.166308358286684
6.60150050016672,-0.985957945193917,0.166311257889528
6.60160053351117,-0.985957458747878,0.166314158011786
6.60170056685562,-0.985956972213276,0.166317058654444
6.60180060020007,-0.985956485589955,0.166319959818491
6.60190063354451,-0.985955998877758,0.166322861504916
6.60200066688896,-0.985955512076527,0.166325763714713
6.60210070023341,-0.985955025186105,0.166328666448877
6.60220073357786,-0.985954538206334,0.166331569708407
6.60230076692231,-0.985954051137056,0.166334473494302
6.60240080026676,-0.985953563978111,0.166337377807566
6.6025008336112,-0.98595307672934,0.166340282649204
6.60260086695565,-0.985952589390584,0.166343188020224
6.6027009003001,-0.985952101961681,0.166346093921638
6.60280093364455,-0.985951614442474,0.166349000354459
6.602900966989,-0.985951126832798,0.166351907319702
6.60300100033344,-0.985950639132495,0.166354814818386
6.60310103367789,-0.985950151341402,0.166357722851532
6.60320106702234,-0.985949663459356,0.166360631420164
6.60330110036679,-0.985949175486195,0.166363540525308
6.60340113371124,-0.985948687421757,0.166366450167992
6.60350116705569,-0.985948199265878,0.166369360349249
6.60360120040013,-0.985947711018393,0.166372271070112
6.60370123374458,-0.985947222679139,0.166375182331618
6.60380126708903,-0.985946734247952,0.166378094134808
6.60390130043348,-0.985946245724665,0.166381006480722
6.60400133377793,-0.985945757109114,0.166383919370406
6.60410136712237,-0.985945268401133,0.166386832804906
6.60420140046682,-0.985944779600555,0.166389746785274
6.60430143381127,-0.985944290707213,0.166392661312563
6.60440146715572,-0.98594380172094,0.166395576387827
6.60450150050017,-0.985943312641569,0.166398492012124
6.60460153384462,-0.985942823468931,0.166401408186517
6.60470156718906,-0.985942334202858,0.166404324912068
6.60480160053351,-0.985941844843182,0.166407242189844
6.60490163387796,-0.985941355389731,0.166410160020914
6.60500166722241,-0.985940865842337,0.166413078406351
6.60510170056686,-0.98594037620083,0.166415997347229
6.6052017339113,-0.985939886465039,0.166418916844624
6.60530176725575,-0.985939396634792,0.166421836899619
6.6054018006002,-0.985938906709918,0.166424757513295
6.60550183394465,-0.985938416690245,0.16642767868674
6.6056018672891,-0.985937926575601,0.16643060042104
6.60570190063355,-0.985937436365811,0.166433522717288
6.60580193397799,-0.985936946060704,0.166436445576578
6.60590196732244,-0.985936455660105,0.166439369000008
